a,q,t,dw,hh,id,pop,name,rgid,rpid,ruid,rguid,Transit Time,Car Time,Bike Time
0.226,0,DA,269,261,59153946,846,59153946,5915,5915015,9330151.09,59933,73.63333333,24.26666667,53.36666667
0.728,0,DA,1023,972,59153948,1933,59153948,5915,5915015,9330151.07,59933,82.1,24.2,57.23333333
0.3897,0,DA,2024,1942,59153949,4379,59153949,5915,5915015,9330151.1,59933,80.35,24,54.51666667
1.3733,0,DA,217,212,59153950,608,59153950,5915,5915015,9330151.11,59933,87.33333333,22.76666667,55.66666667
0.1254,0,DA,148,145,59153952,442,59153952,5915,5915070,9330410.06,59933,119.9166667,72.2,182.1166667
0.1682,0,DA,255,246,59153953,694,59153953,5915,5915070,9330410.05,59933,116.65,71.11666667,180.0833333
0.0356,0,DA,961,744,59153955,1326,59153955,5915,5915022,9330063,59933,53.68333333,18.46666667,41.68333333
0.0479,0,DA,692,649,59153956,939,59153956,5915,5915022,9330063,59933,59.55,18.88333333,42.15
10.807,0,DA,70,66,59153957,161,59153957,5915,5915043,9330260.11,59933,129.0333333,65.8,159.3333333
1.0903,0,DA,190,178,59153958,467,59153958,5915,5915043,9330260.12,59933,101.5833333,58.68333333,133.5
0.2962,0,DA,2030,1976,59153960,3926,59153960,5915,5915043,9330260.1,59933,89.33333333,62.38333333,132.9166667
0.1143,0,DA,379,376,59153961,674,59153961,5915,5915043,9330260.12,59933,82.98333333,54.61666667,130.35
0.1047,0,DA,218,204,59153963,508,59153963,5915,5915051,9330103.01,59933,94.05,32.58333333,76.65
0.0638,0,DA,224,219,59153965,378,59153965,5915,5915051,9330103.01,59933,91.76666667,32.33333333,77.15
0.102,0,DA,117,115,59153966,304,59153966,5915,5915075,9330402.03,59933,125.7333333,77.85,197.0333333
0.125,0,DA,162,157,59153967,462,59153967,5915,5915075,9330402.04,59933,131.8333333,78.55,198.95
0.0941,0,DA,372,352,59153968,659,59153968,5915,5915075,9330402.03,59933,132.9666667,76.66666667,199.65
0.1863,0,DA,504,486,59153969,789,59153969,5915,5915075,9330402.03,59933,123,77.23333333,197.9166667
0.2027,0,DA,1405,1247,59153970,2195,59153970,5915,5915051,9330101.06,59933,76.31666667,34.98333333,76.03333333
0.0756,0,DA,806,747,59153971,1337,59153971,5915,5915051,9330101.06,59933,77.76666667,35.15,76.21666667
0.1245,0,DA,207,196,59153972,907,59153972,5915,5915007,9330170.07,59933,111.5333333,51.31666667,178.6
0.1204,0,DA,275,253,59153973,659,59153973,5915,5915007,9330170.07,59933,111.5166667,50.61666667,178.6333333
0.2799,0,DA,258,252,59153974,804,59153974,5915,5915075,9330400.06,59933,147.8,83.58333333,208.95
0.1255,0,DA,227,219,59153975,722,59153975,5915,5915075,9330400.06,59933,157.5333333,83.6,211.4
0.7173,0,DA,755,731,59153976,2319,59153976,5915,5915075,9330400.06,59933,153.9,83.26666667,211.85
0.1931,0,DA,259,258,59153977,731,59153977,5915,5915075,9330400.05,59933,151.7,82.15,211.55
0.3693,0,DA,306,298,59153978,990,59153978,5915,5915075,9330400.05,59933,169.7833333,85.03333333,214.95
0.629,0,DA,271,261,59153979,802,59153979,5915,5915075,9330400.05,59933,179.4333333,86.56666667,214.95
0.5043,0,DA,656,649,59153982,2220,59153982,5915,5915075,9330400.04,59933,598.0166667,85.96666667,222.15
1.3641,0,DA,485,475,59153983,1557,59153983,5915,5915075,9330400.04,59933,610.2333333,86.06666667,219.4166667
3.2736,0,DA,178,175,59153985,456,59153985,5915,5915039,9330290.04,59933,127.5833333,58.15,143.9833333
0.0522,0,DA,842,758,59153986,1362,59153986,5915,5915022,9330067.02,59933,53.43333333,19.75,44.95
0.0719,0,DA,811,720,59153987,1500,59153987,5915,5915022,9330067.02,59933,53.98333333,19.95,46.46666667
0.053,0,DA,578,560,59153988,1257,59153988,5915,5915022,9330041.02,59933,33.45,9.55,26.16666667
0.0357,0,DA,291,286,59153989,521,59153989,5915,5915022,9330041.02,59933,32.6,10.3,26.3
0.0364,0,DA,425,409,59153990,696,59153990,5915,5915022,9330041.02,59933,35.85,8.866666667,27.01666667
0.11,0,DA,809,784,59153991,1451,59153991,5915,5915022,9330041.02,59933,36.3,9.866666667,27.46666667
0.1827,0,DA,520,509,59153992,878,59153992,5915,5915075,9330401.04,59933,132.15,82.28333333,206.0166667
0.2308,0,DA,186,182,59153993,619,59153993,5915,5915075,9330401.04,59933,130.75,82,203.0333333
0.0269,0,DA,462,390,59153994,636,59153994,5915,5915022,9330066.02,59933,57.75,19.65,45.81666667
0.0716,0,DA,122,102,59153995,196,59153995,5915,5915022,9330066.02,59933,53.28333333,19.18333333,45.21666667
0.013,0,DA,425,396,59153996,797,59153996,5915,5915022,9330066.02,59933,57.01666667,19.96666667,46.33333333
0.1585,0,DA,723,580,59153997,1173,59153997,5915,5915022,9330066.02,59933,56.05,20,48.6
0.8246,0,DA,361,345,59153998,1130,59153998,5915,5915075,9330404.02,59933,139.2833333,80.1,204.9833333
3.4661,0,DA,855,836,59153999,2635,59153999,5915,5915075,9330404.02,59933,648.1,84.1,213.2833333
0.3768,0,DA,2078,1837,59154000,3103,59154000,5915,5915022,9330059.16,59933,55.78333333,19.4,45.61666667
0.034,0,DA,639,615,59154002,1285,59154002,5915,5915022,9330059.16,59933,56.26666667,20.3,46.18333333
0.3438,0,DA,1066,1037,59154004,1875,59154004,5915,5915043,9330260.07,59933,87.26666667,60.2,135.2
0.3156,0,DA,295,291,59154007,883,59154007,5915,5915043,9330260.07,59933,90.5,59.76666667,139.2833333
0.2016,0,DA,276,269,59154010,646,59154010,5915,5915004,9330180.05,59933,118.0166667,46.93333333,170.2333333
0.8755,0,DA,223,212,59154012,593,59154012,5915,5915803,9330008.01,59933,31.16666667,3.65,9.016666667
0.7772,0,DA,144,138,59154013,376,59154013,5915,5915803,9330008.01,59933,45.13333333,6.483333333,14.41666667
0.0448,0,DA,472,435,59154014,742,59154014,5915,5915808,9330130.04,59933,68,32.03333333,62.93333333
0.9951,0,DA,358,343,59154015,1103,59154015,5915,5915808,9330130.04,59933,74.28333333,29,60.81666667
5.9782,0,DA,683,579,59154016,1453,59154016,5915,5915802,9330161.08,59933,120.8166667,41.81666667,184.2666667
0.5938,0,DA,398,351,59154017,803,59154017,5915,5915802,9330161.08,59933,121.55,42.81666667,187.7666667
0.0401,0,DA,1112,1072,59154018,2355,59154018,5915,5915034,9330287.18,59933,93.73333333,62.86666667,146.6
0.4452,0,DA,614,599,59154019,1648,59154019,5915,5915034,9330287.18,59933,98.8,64.31666667,149.2
0.6597,0,DA,401,390,59154022,1249,59154022,5915,5915004,9330180.1,59933,119.9833333,49.03333333,176.4833333
0.92,0,DA,265,240,59154023,819,59154023,5915,5915004,9330180.07,59933,134.2666667,50.23333333,180.6166667
1.7287,0,DA,1223,1107,59154025,3066,59154025,5915,5915004,9330180.07,59933,135.7833333,47.45,180.0833333
0.034,0,DA,3,2,59154026,58,59154026,5915,5915022,9330059.13,59933,48.13333333,18.11666667,44.61666667
0.0848,0,DA,923,786,59154027,1577,59154027,5915,5915022,9330059.15,59933,47,18.06666667,42.76666667
0.1516,0,DA,187,176,59154029,511,59154029,5915,5915025,9330239.01,59933,67.13333333,33.46666667,79.21666667
0.2695,0,DA,245,234,59154030,648,59154030,5915,5915025,9330239.01,59933,69.06666667,34.61666667,79.9
0.1823,0,DA,2353,2161,59154031,3843,59154031,5915,5915025,9330239.02,59933,63.03333333,33.98333333,80.1
0.5309,0,DA,2235,2015,59154032,3978,59154032,5915,5915025,9330239.02,59933,68.38333333,33.6,81.31666667
0.1095,0,DA,1044,813,59154034,1657,59154034,5915,5915020,9330069.02,59933,???,2.333333333,3.133333333
0.0531,0,DA,685,597,59154035,1451,59154035,5915,5915020,9330069.02,59933,???,2.666666667,2.7
0.7341,0,DA,316,310,59154038,859,59154038,5915,5915034,9330286.03,59933,97.6,56.9,136.75
0.4997,0,DA,221,219,59154039,598,59154039,5915,5915034,9330286.02,59933,92.98333333,58.46666667,136.2
0.3077,0,DA,209,205,59154041,440,59154041,5915,5915034,9330281.01,59933,104.7666667,55.03333333,128.2666667
2.1291,0,DA,179,176,59154044,541,59154044,5915,5915034,9330286.01,59933,102.6333333,61.81666667,125.8833333
0.2586,0,DA,168,165,59154045,486,59154045,5915,5915034,9330286.02,59933,111.8,58.95,136.7333333
0.2089,0,DA,198,189,59154046,558,59154046,5915,5915034,9330286.02,59933,96.23333333,59.68333333,147.9
0.1908,0,DA,225,205,59154048,676,59154048,5915,5915034,9330287.17,59933,105.5333333,67.55,153.65
16.5801,0,DA,291,273,59154049,744,59154049,5915,5915034,9330287.14,59933,???,72.85,164.5833333
0.2704,0,DA,219,215,59154050,654,59154050,5915,5915034,9330287.11,59933,101.5666667,68.75,143.2333333
0.3122,0,DA,375,369,59154052,1022,59154052,5915,5915043,9330260.07,59933,92.08333333,59.4,139.9166667
0.6144,0,DA,116,108,59154053,156,59154053,5915,5915808,9330130.04,59933,74.43333333,27.18333333,61.33333333
0.0621,0,DA,518,448,59154054,898,59154054,5915,5915808,9330130.04,59933,72.71666667,28.86666667,63.83333333
0.2121,0,DA,243,236,59154055,361,59154055,5915,5915825,9330500.01,59933,???,69.26666667,274.9333333
0.0635,0,DA,42,42,59154056,95,59154056,5915,5915825,9330500.01,59933,???,69.31666667,275.05
1.0005,0,DA,881,832,59154058,1938,59154058,5915,5915001,9330504.16,59933,120.0333333,73.13333333,200.2
0.4112,0,DA,238,235,59154059,749,59154059,5915,5915001,9330504.17,59933,112.9166667,72.01666667,203.15
3.5768,0,DA,1566,1507,59154060,4918,59154060,5915,5915001,9330504.19,59933,140.25,70.53333333,204.65
5.66,0,DA,3194,3034,59154062,8561,59154062,5915,5915001,9330504.2,59933,148.7833333,66.93333333,203.6833333
1.126,0,DA,382,371,59154063,1247,59154063,5915,5915001,9330505.04,59933,135.0166667,75,211.2666667
2.0001,0,DA,311,299,59154064,949,59154064,5915,5915001,9330505.04,59933,???,74.61666667,217.7
0.1709,0,DA,287,272,59154065,923,59154065,5915,5915029,9330200.02,59933,85.5,34.8,89.5
0.9421,0,DA,1354,1253,59154066,2839,59154066,5915,5915029,9330200.01,59933,87.78333333,36.95,91.85
0.6212,0,DA,2543,2487,59154069,5467,59154069,5915,5915029,9330209.01,59933,98.31666667,49,102.1833333
0.2768,0,DA,307,299,59154070,810,59154070,5915,5915029,9330209.02,59933,93.85,47.6,99.58333333
0.1163,0,DA,838,804,59154071,1488,59154071,5915,5915029,9330202.01,59933,81.71666667,44.38333333,94.46666667
0.4915,0,DA,24,22,59154073,61,59154073,5915,5915029,9330202.01,59933,88.43333333,40.61666667,89.05
0.2025,0,DA,425,385,59154075,911,59154075,5915,5915029,9330202.02,59933,92.56666667,38.3,89.28333333
0.53,0,DA,486,462,59154076,966,59154076,5915,5915043,9330260.12,59933,78.15,55.08333333,127.95
0.1051,0,DA,1,1,59154077,0,59154077,5915,5915043,9330260.12,59933,78.3,55.31666667,128.05
0.4324,0,DA,202,144,59154078,219,59154078,5915,5915020,9330069.03,59933,???,3.6,2.866666667
0.078,0,DA,597,490,59154079,1024,59154079,5915,5915020,9330069.03,59933,???,3.266666667,3.883333333
0.1558,0,DA,82,73,59154080,209,59154080,5915,5915020,9330069.04,59933,???,2.05,2.833333333
0.3994,0,DA,143,132,59154081,380,59154081,5915,5915020,9330069.04,59933,???,3.066666667,5.816666667
0.0225,0,DA,168,154,59154082,333,59154082,5915,5915020,9330069.03,59933,???,3.3,5.45
0.3678,0,DA,4,3,59154083,329,59154083,5915,5915020,9330069.03,59933,???,5.016666667,1.583333333
0.0234,0,DA,45,40,59154084,74,59154084,5915,5915020,9330069.03,59933,???,3.9,3.3
0.0123,0,DA,35,35,59154085,133,59154085,5915,5915020,9330069.03,59933,???,4.483333333,3.466666667
0.0178,0,DA,133,98,59154087,231,59154087,5915,5915020,9330069.04,59933,???,2.7,3.25
0.0287,0,DA,94,93,59154088,322,59154088,5915,5915020,9330069.03,59933,???,3.05,3.616666667
0.0217,0,DA,79,77,59154089,281,59154089,5915,5915020,9330069.03,59933,???,3.6,3.766666667
0.8707,0,DA,169,153,59154090,383,59154090,5915,5915020,9330069.02,59933,???,2.966666667,4.416666667
0.0423,0,DA,525,482,59154091,988,59154091,5915,5915020,9330069.03,59933,???,3.2,1.566666667
0.0635,0,DA,126,123,59154092,523,59154092,5915,5915020,9330069.03,59933,???,4.05,4.416666667
0.0194,0,DA,242,221,59154093,405,59154093,5915,5915020,9330069.03,59933,???,2.616666667,3.183333333
0.0376,0,DA,310,240,59154095,591,59154095,5915,5915020,9330069.03,59933,???,3.15,3.233333333
0.0452,0,DA,347,312,59154096,783,59154096,5915,5915020,9330069.03,59933,???,4.033333333,5.15
0.0394,0,DA,283,256,59154097,687,59154097,5915,5915020,9330069.03,59933,???,4.016666667,5.533333333
0.0442,0,DA,0,0,59154098,0,59154098,5915,5915020,9330069.03,59933,???,3.7,4.116666667
0.489,0,DA,115,106,59154099,258,59154099,5915,5915020,9330069.03,59933,???,2.833333333,4.433333333
0.2903,0,DA,6,3,59154100,109,59154100,5915,5915020,9330069.02,59933,???,0.75,1.566666667
1.0318,0,DA,554,421,59154101,944,59154101,5915,5915020,9330069.02,59933,???,2.466666667,5.15
0.1096,0,DA,459,352,59154102,671,59154102,5915,5915020,9330069.02,59933,???,3.8,2.883333333
0.0535,0,DA,639,559,59154103,1264,59154103,5915,5915020,9330069.02,59933,???,2.583333333,2.233333333
0.0459,0,DA,376,328,59154104,830,59154104,5915,5915020,9330069.02,59933,???,1.916666667,1.883333333
6.4441,0,DA,0,0,59154105,0,59154105,5915,5915020,9330069.02,59933,???,2.416666667,7.9
0.1174,0,DA,201,186,59154107,513,59154107,5915,5915043,9330260.12,59933,82.35,57,132.4666667
0.1105,0,DA,168,162,59154110,415,59154110,5915,5915043,9330260.12,59933,83.15,60.68333333,135.7166667
0.0844,0,DA,307,295,59154111,796,59154111,5915,5915043,9330260.07,59933,88.83333333,58.46666667,136.7333333
3.2734,0,DA,244,237,59154116,1021,59154116,5915,5915034,9330280.02,59933,136.7666667,57.01666667,130.25
0.031,0,DA,26,24,59154117,55,59154117,5915,5915805,9330280.01,59933,132.5666667,59.93333333,135.2833333
0.2402,0,DA,499,491,59154118,1579,59154118,5915,5915015,9330140.04,59933,101,30.6,90.21666667
0.4438,0,DA,177,169,59154119,427,59154119,5915,5915015,9330140.04,59933,100.85,34.53333333,89.58333333
0.0337,0,DA,278,267,59154120,741,59154120,5915,5915015,9330147.09,59933,78.68333333,24.46666667,56.31666667
0.0301,0,DA,175,175,59154121,468,59154121,5915,5915015,9330147.09,59933,87.46666667,23.96666667,54.5
0.0162,0,DA,367,350,59154122,750,59154122,5915,5915015,9330147.09,59933,79.86666667,25.03333333,56.68333333
0.0613,0,DA,367,351,59154123,737,59154123,5915,5915015,9330147.09,59933,87.61666667,26.8,55.46666667
0.0435,0,DA,236,235,59154124,522,59154124,5915,5915015,9330147.09,59933,80.78333333,27.63333333,56.71666667
0.0553,0,DA,218,211,59154125,591,59154125,5915,5915015,9330147.09,59933,77.31666667,25.06666667,56.26666667
0.1109,0,DA,513,501,59154126,1388,59154126,5915,5915015,9330149.06,59933,85.36666667,25.1,58.15
0.0707,0,DA,229,225,59154127,617,59154127,5915,5915015,9330149.06,59933,88.05,26.28333333,60.66666667
0.0219,0,DA,235,213,59154128,436,59154128,5915,5915015,9330147.1,59933,76.25,24,55.16666667
0.043,0,DA,361,347,59154129,769,59154129,5915,5915015,9330147.1,59933,80.06666667,25.63333333,57.05
0.0867,0,DA,411,394,59154130,815,59154130,5915,5915015,9330147.1,59933,77.05,25.18333333,56.45
0.0464,0,DA,304,291,59154131,628,59154131,5915,5915015,9330147.1,59933,76.3,24.91666667,58.33333333
0.3948,0,DA,230,225,59154132,659,59154132,5915,5915015,9330140.03,59933,77.95,26.23333333,54.13333333
0.2251,0,DA,526,523,59154133,1683,59154133,5915,5915015,9330140.03,59933,78.06666667,25.58333333,54.16666667
0.0499,0,DA,1063,983,59154134,1483,59154134,5915,5915022,9330059.1,59933,40.86666667,16.28333333,40.51666667
0.0166,0,DA,697,637,59154135,1046,59154135,5915,5915022,9330059.1,59933,44.25,17.06666667,39.81666667
0.019,0,DA,497,483,59154136,988,59154136,5915,5915022,9330016.06,59933,60.38333333,26.63333333,61.71666667
0.0161,0,DA,553,539,59154137,1034,59154137,5915,5915022,9330016.06,59933,59.48333333,27.33333333,62.61666667
0.031,0,DA,602,583,59154138,1118,59154138,5915,5915022,9330016.06,59933,62.1,28.06666667,61.83333333
0.0262,0,DA,1049,989,59154139,1703,59154139,5915,5915022,9330016.06,59933,64.26666667,27.21666667,62.25
0.0706,0,DA,1090,909,59154140,1451,59154140,5915,5915022,9330059.07,59933,43.36666667,16.91666667,38.21666667
0.0796,0,DA,886,823,59154141,1546,59154141,5915,5915022,9330059.07,59933,45.35,15.28333333,39.26666667
0.0616,0,DA,815,764,59154142,1444,59154142,5915,5915022,9330059.07,59933,46.3,15.66666667,41.31666667
0.1381,0,DA,560,505,59154143,844,59154143,5915,5915022,9330059.11,59933,41.06666667,15.7,40.71666667
0.0326,0,DA,848,760,59154144,1309,59154144,5915,5915022,9330059.11,59933,42.55,16.96666667,41.91666667
0.034,0,DA,552,502,59154145,890,59154145,5915,5915022,9330059.11,59933,43.96666667,17.9,41.75
0.2062,0,DA,577,503,59154146,1156,59154146,5915,5915022,9330059.11,59933,42.11666667,17.05,44.31666667
0.0168,0,DA,468,431,59154147,655,59154147,5915,5915022,9330059.09,59933,38.95,15.08333333,39.28333333
0.0159,0,DA,598,564,59154148,855,59154148,5915,5915022,9330059.09,59933,40.61666667,15.5,37.86666667
0.0164,0,DA,319,299,59154149,497,59154149,5915,5915022,9330059.09,59933,42.05,15.66666667,38.65
0.0507,0,DA,123,114,59154150,342,59154150,5915,5915022,9330012.01,59933,48.6,17.08333333,38.66666667
0.0424,0,DA,104,94,59154152,273,59154152,5915,5915022,9330012.01,59933,50.28333333,17.51666667,37.93333333
0.0745,0,DA,218,195,59154154,536,59154154,5915,5915022,9330012.01,59933,47.93333333,15.95,38.18333333
0.0485,0,DA,514,487,59154156,996,59154156,5915,5915022,9330032.01,59933,47.83333333,20.15,52.63333333
0.0648,0,DA,190,176,59154157,407,59154157,5915,5915022,9330032.02,59933,51.03333333,21.68333333,55.71666667
0.0655,0,DA,180,154,59154158,439,59154158,5915,5915022,9330032.01,59933,51.1,21.06666667,51.43333333
0.0326,0,DA,161,153,59154159,332,59154159,5915,5915022,9330032.02,59933,54.06666667,21.1,52.98333333
0.0492,0,DA,377,367,59154164,572,59154164,5915,5915022,9330048.01,59933,33.38333333,12.16666667,27.6
0.2346,0,DA,434,407,59154165,661,59154165,5915,5915022,9330048.02,59933,32.51666667,12.15,31.11666667
0.0162,0,DA,204,201,59154166,345,59154166,5915,5915022,9330048.01,59933,33.75,12.13333333,28.31666667
0.0322,0,DA,633,604,59154167,981,59154167,5915,5915022,9330048.02,59933,34.73333333,12.81666667,30.13333333
0.0337,0,DA,243,232,59154168,372,59154168,5915,5915022,9330048.01,59933,35.58333333,11.81666667,27.51666667
0.1197,0,DA,526,507,59154169,948,59154169,5915,5915022,9330048.02,59933,35.38333333,12.45,29.01666667
0.1227,0,DA,966,925,59154172,1672,59154172,5915,5915022,9330049.04,59933,37.46666667,16.36666667,38.71666667
0.5627,0,DA,730,477,59154173,895,59154173,5915,5915022,9330049.05,59933,42,18.66666667,43.63333333
0.4025,0,DA,5490,5060,59154174,8739,59154174,5915,5915022,9330049.06,59933,39.08333333,18.36666667,40.73333333
0.0754,0,DA,177,162,59154177,479,59154177,5915,5915022,9330017.03,59933,56.5,23.4,58.16666667
0.0754,0,DA,208,184,59154180,479,59154180,5915,5915022,9330017.04,59933,54.73333333,22.88333333,52.01666667
0.0473,0,DA,354,320,59154181,686,59154181,5915,5915022,9330059.18,59933,45.36666667,19.33333333,47.7
0.0481,0,DA,687,643,59154182,1139,59154182,5915,5915022,9330059.17,59933,45.83333333,20.18333333,48.56666667
0.0708,0,DA,83,73,59154183,196,59154183,5915,5915022,9330059.13,59933,47.96666667,18.51666667,45.38333333
0.0302,0,DA,1153,1072,59154184,1909,59154184,5915,5915022,9330059.13,59933,51.58333333,20.08333333,44.61666667
0.0391,0,DA,790,702,59154185,1303,59154185,5915,5915022,9330059.13,59933,49.9,20.15,47.21666667
0.0281,0,DA,458,343,59154186,586,59154186,5915,5915022,9330059.13,59933,55.21666667,22.28333333,49.33333333
0.1167,0,DA,649,597,59154187,1027,59154187,5915,5915022,9330059.13,59933,50.7,19.21666667,46.53333333
0.1084,0,DA,309,290,59154188,840,59154188,5915,5915022,9330012.02,59933,49.6,17.86666667,40.08333333
0.0737,0,DA,166,150,59154189,389,59154189,5915,5915022,9330012.02,59933,48.31666667,17.03333333,39.66666667
0.1062,0,DA,400,370,59154190,829,59154190,5915,5915022,9330032.01,59933,54.51666667,20.33333333,50.53333333
0.1435,0,DA,297,277,59154191,664,59154191,5915,5915022,9330032.02,59933,54.41666667,20.16666667,52.48333333
0.0641,0,DA,515,495,59154192,965,59154192,5915,5915022,9330049.03,59933,36.86666667,14.75,35.6
0.0847,0,DA,509,496,59154193,907,59154193,5915,5915022,9330049.04,59933,38.46666667,15.16666667,37.36666667
0.0973,0,DA,233,222,59154194,650,59154194,5915,5915022,9330017.03,59933,59.76666667,24.51666667,57.68333333
0.124,0,DA,257,236,59154195,689,59154195,5915,5915022,9330017.04,59933,57.31666667,24.31666667,55.21666667
0.1436,0,DA,295,267,59154196,774,59154196,5915,5915022,9330017.03,59933,53.7,22.21666667,54.28333333
0.2534,0,DA,187,178,59154201,599,59154201,5915,5915004,9330180.05,59933,121.4166667,46.55,169.5166667
0.5109,0,DA,314,305,59154202,833,59154202,5915,5915004,9330180.06,59933,123.3333333,46.43333333,172.3166667
8.1597,0,DA,382,358,59154203,1137,59154203,5915,5915004,9330182.07,59933,141.4,49.23333333,170.1333333
